"","idx","positive","negative","sentiment","covid","DateTime","Text"
"528",528,3,4,-1,TRUE,"2020-03-02 12:42:49+00:00","“Ever since (Mini Mike) Bloomberg’s bad debate performances, his support has dropped.” @abcnews Dropped a lot. Only his highly paid consultants, who are laughing all the way to the bank, still support him...And by the way, he did not poll well as mayor in handling crisis!"
"529",529,3,0,3,FALSE,"2020-03-02 12:26:23+00:00","I am meeting with the major pharmaceutical companies today at the White House about progress on a vaccine and cure. Progress being made!"
"530",530,0,2,-2,FALSE,"2020-03-02 02:33:02+00:00","“The Democrat Party is a field of lightweights in complete disarray.” @kayleighmcenany @JudgeJeanine"
"531",531,3,0,3,FALSE,"2020-03-02 02:31:32+00:00","Gallup Poll numbers on the handling of this situation are outstanding, the best. Thank you!"
"532",532,6,0,6,FALSE,"2020-03-02 02:12:12+00:00","Watch Mark Levin interview of Charlie Kirk tonight at 11:00 P.M. on @FoxNews. Amazing!!! And, while you’re at it, go get Charlie’s new book, “The MAGA Doctrine: The Only Ideas That Will Win the Future”...This is a really GREAT book. Support Charlie Kirk!"
"533",533,2,1,1,FALSE,"2020-03-02 01:10:07+00:00","Sleepy Eyes Chuck Todd is not at the top of his game! Thank you."
"534",534,2,5,-3,FALSE,"2020-03-02 01:07:58+00:00","Sleepy Joe Biden also said that guns killed 150 million Americans last year, wants to win Georgia on Super Tuesday (not up), and got his speaking location wrong again!"
"535",535,1,0,1,FALSE,"2020-03-02 00:56:40+00:00","Thank you!"
"536",536,2,0,2,FALSE,"2020-03-02 00:54:07+00:00","Thank you. I love you too!"
"537",537,2,4,-2,FALSE,"2020-03-02 00:46:51+00:00","The Black community brilliantly turned their backs on Mini Mike because they know he is a pandering phony who never did right by them!"
"538",538,2,7,-5,FALSE,"2020-03-02 00:08:40+00:00","Mini Mike Bloomberg didn’t bring NYC back, as he said in his fake ad. It was @RudyGiuliani who brought NYC back and who also, with his endorsement, got Mini Mike elected (with barely a thank you). A boring mayor who the people couldn’t stand!"
"539",539,1,5,-4,FALSE,"2020-03-01 23:43:34+00:00","Pete Buttigieg is OUT. All of his SuperTuesday votes will go to Sleepy Joe Biden. Great timing. This is the REAL beginning of the Dems taking Bernie out of play - NO NOMINATION, AGAIN!"
"540",540,1,5,-4,FALSE,"2020-03-01 21:13:29+00:00","People are disgusted and embarrassed by the Fake News Media, as headed by the @nytimes, @washingtonpost, @comcast & MSDNC, @ABC, @CBSNews and more. They no longer believe what they see and read, and for good reason. Fake News is, indeed, THE ENEMY OF THE PEOPLE!"
"541",541,4,1,3,FALSE,"2020-03-01 21:00:52+00:00","“Who better than @RepRatcliffe, who got to the bottom of the FISAGATE & RUSSIAGATE HOAX. It makes a lot of sense to put John Ratcliffe in there (DNI).The Senate should quickly approve him. @DevinNunes @MariaBartiromo John will do a great job for the American people!"
"542",542,2,2,0,TRUE,"2020-03-01 20:17:46+00:00","A Poll in today’s New York Post says that 77% of “U.S. adults have confidence in their government’s ability to handle the Coronavirus (Number One), compared to other health threats.” 64% for Zika, 58% for Ebola. Others way down on list. Our professionals are doing a great job!"
"543",543,5,2,3,FALSE,"2020-03-01 15:11:11+00:00","The food is GREAT at Sammy’s Mexican Grill in Phoenix, Arizona. Congratulations to Betty & Jorge Rivas on doing such a wonderful job. I will try hard to stop by the next time I am in Phoenix. Support Sammy’s! @foxandfriends"
"544",544,2,2,0,TRUE,"2020-03-01 13:31:59+00:00","Coronavirus: In addition to screening travelers “prior to boarding” from certain designated high risk countries, or areas within those countries, they will also be screened when they arrive in America. Thank you! @VP @SecAzar @CDCgov @CDCDirector"
"545",545,1,2,-1,FALSE,"2020-03-01 13:23:38+00:00",".....a very dark and lonely path! Your reputation will never be the same!"
"546",546,3,5,-2,FALSE,"2020-03-01 13:23:34+00:00","Mini Mike Bloomberg’s consultants and so-called “advisors”(how did that advice work out? Don’t ask!), are on the “gravy train” and all making a fortune for themselves pushing Mini hard, when they knew he never had what it takes. Don’t pay them anymore Mike, they led you down...."
"547",547,0,6,-6,FALSE,"2020-03-01 05:39:39+00:00","I would find it hard to believe that failed presidential candidates Tom Steyer, or Mini Mike Bloombeg, would contribute to the Democrat Party, even against me, after the way they have been treated - laughed at & mocked. The real politicians ate them up and spit them out!"
"548",548,2,5,-3,FALSE,"2020-03-01 05:30:08+00:00","Tom Steyer who, other than Mini Mike Bloomberg, spent more dollars for NOTHING than any candidate in history, quit the race today proclaiming how thrilled he was to be a part of the the Democrat Clown Show. Go away Tom and save whatever little money you have left!"
"549",549,1,3,-2,FALSE,"2020-03-01 04:49:32+00:00","Congratulations to Sleepy Joe Biden!"
"550",550,1,6,-5,FALSE,"2020-03-01 04:45:36+00:00","Democrats are working hard to destroy the name and reputation of Crazy Bernie Sanders, and take the nomination away from him!"
"551",551,2,11,-9,FALSE,"2020-03-01 00:16:33+00:00","Sleepy Joe Biden’s victory in the South Carolina Democrat Primary should be the end of Mini Mike Bloomberg’s Joke of a campaign. After the worst debate performance in the history of presidential debates, Mini Mike now has Biden split up his very few voters, taking many away!"
"552",552,1,0,1,FALSE,"2020-02-29 23:42:15+00:00","THE BEST IS YET TO COME!"
"553",553,0,0,0,FALSE,"2020-02-29 23:10:24+00:00","Dana, you are the real deal!"
"554",554,1,0,1,FALSE,"2020-02-29 23:02:38+00:00","THANK YOU @CPAC! #CPAC2020"
"555",555,0,0,0,FALSE,"2020-02-29 23:00:54+00:00",""
"556",556,0,0,0,FALSE,"2020-02-29 22:58:19+00:00",""
"557",557,1,1,0,TRUE,"2020-02-29 17:02:35+00:00","I will be having a 1:30 P.M. Press Conference at the White House to discuss the latest CoronaVirus developments. Thank you!"
"558",558,1,0,1,FALSE,"2020-02-29 16:19:16+00:00","THANK YOU SOUTH CAROLINA!"
"559",559,0,0,0,FALSE,"2020-02-29 03:42:38+00:00",""
"560",560,0,0,0,FALSE,"2020-02-29 03:39:20+00:00",""
"561",561,2,0,2,FALSE,"2020-02-29 03:25:32+00:00","South Carolina was GREAT. A BIG & REALLY ENTHUSIASTIC CROWD!"
"562",562,0,6,-6,FALSE,"2020-02-29 03:00:18+00:00","A so-called reporter named @JohnJHarwood, who bombed so badly in the 2016 Presidential Debates that I thought he was going to be immediately fired (a Mini Mike type performance), is now with Fake News @CNN. A total loser!"
"563",563,6,1,5,FALSE,"2020-02-29 02:43:24+00:00","I hope we can get Admiral @RonnyJackson4TX of Texas, who served our Country so well, into the runoff election in #TX13! Ronny is strong on Crime and Borders, GREAT for our Military and Vets, and will protect your #2A. Get out and vote for Ronny on Tuesday, March 3rd!"
"564",564,3,0,3,FALSE,"2020-02-29 02:00:33+00:00","Thank you to all of the incredible Law Enforcement Officers in South Carolina tonight. We love you!"
"565",565,7,0,7,FALSE,"2020-02-29 01:58:27+00:00","It was my great honor to be back in South Carolina tonight, with thousands of hardworking American Patriots who believe in Faith, Family, God and Country. Thank you for a beautiful evening! #KAG2020"
"566",566,5,0,5,FALSE,"2020-02-28 22:24:23+00:00","I am pleased to announce the nomination of @RepRatcliffe (Congressman John Ratcliffe) to be Director of National Intelligence (DNI). Would have completed process earlier, but John wanted to wait until after IG Report was finished. John is an outstanding man of great talent!"
"567",567,2,0,2,FALSE,"2020-02-28 22:20:09+00:00","On my way to the Great State of South Carolina. See everyone soon! #MAGA #KAG"
"568",568,8,2,6,FALSE,"2020-02-28 21:01:05+00:00","Nobody fights harder for Montana than @SteveDaines. Steve is a close friend of mine, a STRONG Conservative, and a tremendous supporter of our #MAGA Agenda. He is strong on Crime & Borders, GREAT for our Military & Vets, & will protect your #2A. Steve has my Complete Endorsement!"
"569",569,1,4,-3,FALSE,"2020-02-28 20:28:00+00:00","The Dems are working hard to take the prized nomination away from Bernie. Back room politics, which Bernie is not very good at. His people will not let it happen again!"
"570",570,1,6,-5,FALSE,"2020-02-28 20:25:06+00:00","Mini Mike is getting slammed. His debates were, perhaps, the worst in presidential debating history. A total phony who disavowed “Stop & Frisk” after swearing by it for years, and even recently. He horribly overused it, & then dropped when running as a Dem. A total phony!"
"571",571,0,0,0,FALSE,"2020-02-28 20:03:18+00:00","We strongly stand with Terrence!"
"572",572,0,0,0,FALSE,"2020-02-28 19:31:19+00:00"," https://twitter.com/realDonaldTrump/status/1233403109038346246"
"573",573,3,0,3,FALSE,"2020-02-28 15:30:09+00:00","“You go around Pennsylvania and you see Trump signs everywhere. The Donald Trump situation is bigger than the Reagan Revolution. Donald Trump has inspired us.” @RjHarris15 WHP580"
"574",574,2,1,1,FALSE,"2020-02-28 15:24:01+00:00","Worst Polls, just like in 2016 when they were so far off the mark, are the @FoxNews Polls. Why doesn’t Fox finally get a competent Polling Company?"
"575",575,0,6,-6,FALSE,"2020-02-28 14:54:51+00:00","To the people of South Carolina, Tom Steyer is a joke, laughed at by everyone, a total incompetent. He made money in coal, now he “hates” coal. Did you see him fawning over Crazy Bernie? Has no chance, a loser for South Carolina, doesn’t deserve your vote!"
"576",576,3,0,3,FALSE,"2020-02-28 14:46:31+00:00","Will be in the Great State of South Carolina tonight, 7:00 P.M., for a really BIG Rally. Best place to be is a Trump Rally. See you later!"
"577",577,6,1,5,TRUE,"2020-02-28 06:13:04+00:00","“Federal Court Deals Major Blow To Sanctuary Cities.” @FoxNews In other words, there will be no more Federal Tax Dollars to States & Cities that will not cooperate with Federal Law Enforcement (ICE). This is BIG NEWS! Funds will be cut off immediately. MAKE AMERICA GREAT AGAIN!"
"578",578,1,7,-6,TRUE,"2020-02-28 05:43:14+00:00","The Do Nothing Democrats were busy wasting time on the Immigration Hoax, & anything else they could do to make the Republican Party look bad, while I was busy calling early BORDER & FLIGHT closings, putting us way ahead in our battle with Coronavirus. Dems called it VERY wrong!"
"579",579,2,6,-4,TRUE,"2020-02-28 05:05:02+00:00","So, the Coronavirus, which started in China and spread to various countries throughout the world, but very slowly in the U.S. because President Trump closed our border, and ended flights, VERY EARLY, is now being blamed, by the Do Nothing Democrats, to be the fault of “Trump”."
"580",580,1,0,1,FALSE,"2020-02-28 04:37:43+00:00","So nice!"
"581",581,4,7,-3,TRUE,"2020-02-28 03:41:19+00:00","“Diagnosis positive: @CNN is infected with Trump Derangement Syndrome. I’m calling out CNN for irresponsibly politicizing what should be a unifying battle against a virus that doesn’t choose sides.” @trish_regan @FoxNews Like I say, they are Fake News!"
"582",582,2,7,-5,FALSE,"2020-02-28 03:16:28+00:00","Word is that Mini Mike Bloomberg performed so poorly in the two debates, that he is thinking about dropping out of the Democrat Primary. The fact is, he was not true to himself, and the public was able to quickly figure him out. Not a good experience for Mini Mike!"
"583",583,5,4,1,TRUE,"2020-02-28 02:39:20+00:00","Congratulations and thank you to our great Vice President & all of the many professionals doing such a fine job at CDC & all other agencies on the Coronavirus situation. Only a very small number in U.S., & China numbers look to be going down. All countries working well together!"
"584",584,5,8,-3,TRUE,"2020-02-28 01:53:59+00:00","“Anti-Trump Network @CNN doing whatever it can to stoke a national Coronavirus panic. The far left Network pretty much ignoring anyone who they interview who doesn’t blame President Trump.” @trish_regan @FoxNews Media refuses to discuss the great job our professionals are doing!"
"585",585,0,0,0,FALSE,"2020-02-27 13:34:46+00:00","https://www.donaldjtrump.com/events/north-charleston-sc-feb-28-2020/"
"586",586,0,0,0,FALSE,"2020-02-27 06:02:56+00:00","They spied on my campaign!"
"587",587,10,1,9,FALSE,"2020-02-27 05:21:30+00:00",".@RepKevinBrady (R) of Texas-08 loves Texas & our Country. He has been a GREAT Congressman & supporter of #MAGA. Strong on Crime, Border, Military, Vets and your 2A, he is the best Tax Cutter in D.C. Kevin has my Complete & Total Endorsement. Vote on March 3rd. Thank you!"
"588",588,0,0,0,FALSE,"2020-02-27 01:51:36+00:00",""
"589",589,0,1,-1,FALSE,"2020-02-26 19:02:15+00:00","Nancy has allowed her District to go down more than any other in the USA! Hardly even recognizable."
"590",590,2,0,2,FALSE,"2020-02-26 16:20:43+00:00","My two great friends. Proud of you both!"
"591",591,0,0,0,FALSE,"2020-02-26 16:17:52+00:00","Eric, I can live with that!"
"592",592,1,0,1,FALSE,"2020-02-26 16:15:57+00:00","Piers, I like you too!"
"593",593,1,0,1,FALSE,"2020-02-26 13:51:13+00:00","Big Rally in the Great State of South Carolina on Friday. See you there!"
"594",594,2,1,1,FALSE,"2020-02-26 13:41:24+00:00","“Every poll you look at shows that Black support for President Trump is growing.” @RealCandaceO @MariaBartiromo"
"595",595,1,1,0,FALSE,"2020-02-26 13:35:32+00:00","Big Story, Big Win - Except in the Fake News, which won’t cover it!"
"596",596,0,7,-7,TRUE,"2020-02-26 13:24:23+00:00","....during a debate). Pocahontas was mean, & undisciplined, mostly aiming at Crazy Bernie and Mini Mike. They don’t know how to handle her, but I know she is a “chocker”. Steyer was a disaster who, along with Mini, are setting records in ’s per vote. Just give me an opponent!"
"597",597,2,10,-8,FALSE,"2020-02-26 13:24:17+00:00","Crazy, chaotic Democrat Debate last night. Fake News said Biden did well, even though he said half of our population was shot to death. Would be OVER for most. Mini Mike was weak and unsteady, but helped greatly by his many commercials (which are not supposed to be allowed...."
"598",598,1,0,1,FALSE,"2020-02-26 13:03:27+00:00","I will be having a News Conference at the White House, on this subject, today at 6:00 P.M. CDC representatives, and others, will be there. Thank you!"
"599",599,1,6,-5,FALSE,"2020-02-26 13:03:21+00:00","Low Ratings Fake News MSDNC (Comcast) & @CNN are doing everything possible to make the Caronavirus look as bad as possible, including panicking markets, if possible. Likewise their incompetent Do Nothing Democrat comrades are all talk, no action. USA in great shape! @CDCgov....."
